data1;tiempo1;tiempo2;data2;casos_con_sintomas;casos_sin_sintomas;uci;pcr;casos_activos;fallecidos;fim_cuarentena;region;poblacion_region;codigo_region;id;comuna;segunda_cuarentena;codigo_comuna_c;ingreso_per_capita;escolaridad;pobreza;alcantarillado;indice_desarrollo_humano;porcentaje_rural;porcentaje_sector_primario;poblacion;capital_regional;capital_provincial;aeropuerto;puerto;poblacion_edad_15_a_64;poblacion_edad_0_a_4;poblacion_edad_5_a_9;poblacion_edad_10_a_14;poblacion_edad_15_a_19;poblacion_edad_20_a_24;poblacion_edad_25_a_29;poblacion_edad_30_a_34;poblacion_edad_35_a_39;poblacion_edad_40_a_44;poblacion_edad_45_a_49;poblacion_edad_50_a_54;poblacion_edad_55_a_59;poblacion_edad_60_a_64;poblacion_edad_65_a_69;poblacion_edad_70_a_74;poblacion_edad_75_a_79;poblacion_edad_80_y_mas;idse;densidad_poblacional;hacinamiento;inmigrantes;ips;indice_ruralidad
30-04-2020;0;7;07-05-2020;872;84;291;5854;116;NA;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
07-05-2020;7;14;14-05-2020;1157;184;412;7765;198;NA;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
14-05-2020;14;21;21-05-2020;2068;249;606;8781;349;NA;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
21-05-2020;21;28;28-05-2020;3238;309;851;9747;457;NA;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
28-05-2020;28;35;04-06-2020;3441;299;1048;10179;324;NA;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
04-06-2020;35;42;11-06-2020;3619;318;1161;11975;237;NA;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
11-06-2020;42;49;18-06-2020;4237;348;1247;10536;299;74;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
18-06-2020;49;56;25-06-2020;2639;232;1442;9593;455;92;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
25-06-2020;56;63;02-07-2020;1939;203;1496;8543;319;107;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
02-07-2020;63;70;09-07-2020;1287;146;1476;7006;262;124;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
09-07-2020;70;77;16-07-2020;1013;168;1398;8041;236;133;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
16-07-2020;77;84;23-07-2020;741;173;1222;7628;193;139;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
23-07-2020;84;91;30-07-2020;602;179;1068;8551;120;151;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
30-07-2020;91;98;06-08-2020;452;193;951;8777;92;154;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
06-08-2020;98;105;13-08-2020;382;194;839;9212;79;161;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
13-08-2020;105;112;20-08-2020;309;194;733;9545;64;164;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
20-08-2020;112;119;27-08-2020;317;178;595;9894;66;169;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
27-08-2020;119;126;03-09-2020;305;177;524;10935;54;172;0;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
03-09-2020;126;130;07-09-2020;354;166;475;12732;55;172;1;Metropolitana;8125072;13;145;San Ramon;0;13131;157;9.6;19.1;93.3;0.506;0;0.004411211;86510;0;0;0;0;54971;4355;5184;5176;5972;7066;6636;5030;4705;5379;5818;5868;4612;3885;3593;3459;2396;2302;575;13709.98;3.48;2363;80.28;12.49
14-08-2020;0;7;21-08-2020;56;16;44;1174;126;12;0;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
21-08-2020;7;14;28-08-2020;61;21;44;1272;70;13;0;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
28-08-2020;14;21;04-09-2020;72;21;46;1322;69;15;0;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
04-09-2020;21;28;11-09-2020;67;23;46;1230;61;16;0;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
11-09-2020;28;35;18-09-2020;85;30;52;1267;60;16;0;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
18-09-2020;35;42;25-09-2020;75;24;55;1054;54;16;0;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
25-09-2020;42;49;02-10-2020;73;27;48;1452;57;18;0;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
02-10-2020;49;55;08-10-2020;55;19;46;1202;48;19;1;OHiggins;991063;6;146;San Vicente;0;6117;144.5;9.1;10.4;78.8;0.549;0.439571484;0.22591961;50617;0;0;0;0;31156;2246;3315;3064;3050;2715;3395;3080;3141;3321;3227;3643;3115;2624;2010;1630;1133;1289;544;104.42;2.66;458;NA;58.42
02-09-2020;0;7;09-09-2020;72;26;47;1242;96;12;0;OHiggins;991063;6;147;Santa Cruz;0;6310;168.3;9.3;12;80.9;0.558;0.397067759;0.157897852;41096;0;0;0;0;24999;1919;2557;2499;2466;2166;2792;2757;2689;2752;2766;2732;2388;1978;1586;1183;900;1047;574;104.43;2.64;683;NA;53.82
09-09-2020;7;14;16-09-2020;81;25;49;1239;105;13;0;OHiggins;991063;6;147;Santa Cruz;0;6310;168.3;9.3;12;80.9;0.558;0.397067759;0.157897852;41096;0;0;0;0;24999;1919;2557;2499;2466;2166;2792;2757;2689;2752;2766;2732;2388;1978;1586;1183;900;1047;574;104.43;2.64;683;NA;53.82
16-09-2020;14;21;23-09-2020;73;25;56;1093;64;14;0;OHiggins;991063;6;147;Santa Cruz;0;6310;168.3;9.3;12;80.9;0.558;0.397067759;0.157897852;41096;0;0;0;0;24999;1919;2557;2499;2466;2166;2792;2757;2689;2752;2766;2732;2388;1978;1586;1183;900;1047;574;104.43;2.64;683;NA;53.82
23-09-2020;21;28;30-09-2020;76;28;50;1357;26;16;0;OHiggins;991063;6;147;Santa Cruz;0;6310;168.3;9.3;12;80.9;0.558;0.397067759;0.157897852;41096;0;0;0;0;24999;1919;2557;2499;2466;2166;2792;2757;2689;2752;2766;2732;2388;1978;1586;1183;900;1047;574;104.43;2.64;683;NA;53.82
30-09-2020;28;31;03-10-2020;70;22;47;1411;22;17;1;OHiggins;991063;6;147;Santa Cruz;0;6310;168.3;9.3;12;80.9;0.558;0.397067759;0.157897852;41096;0;0;0;0;24999;1919;2557;2499;2466;2166;2792;2757;2689;2752;2766;2732;2388;1978;1586;1183;900;1047;574;104.43;2.64;683;NA;53.82
26-03-2020;0;7;02-04-2020;120;NA;83;NA;NA;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
02-04-2020;7;14;09-04-2020;147;NA;138;NA;NA;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
09-04-2020;14;21;16-04-2020;255;NA;184;2962;154;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
16-04-2020;21;28;23-04-2020;250;NA;197;3366;156;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
23-04-2020;28;35;30-04-2020;365;250;248;3890;190;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
30-04-2020;35;42;07-05-2020;872;84;291;5854;498;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
07-05-2020;42;49;14-05-2020;1157;184;412;7765;796;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
14-05-2020;49;56;21-05-2020;2068;249;606;8781;1088;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
21-05-2020;56;63;28-05-2020;3238;309;851;9747;1202;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
28-05-2020;63;70;04-06-2020;3441;299;1048;10179;1189;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
04-06-2020;70;77;11-06-2020;3619;318;1161;11975;997;NA;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
11-06-2020;77;84;18-06-2020;4237;348;1247;10536;1037;111;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
18-06-2020;84;91;25-06-2020;2639;232;1442;9593;1329;146;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
25-06-2020;91;98;02-07-2020;1939;203;1496;8543;979;189;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
02-07-2020;98;105;09-07-2020;1287;146;1476;7006;758;222;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
09-07-2020;105;112;16-07-2020;1013;168;1398;8041;683;238;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
16-07-2020;112;119;23-07-2020;741;173;1222;7628;490;251;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
23-07-2020;119;126;30-07-2020;602;179;1068;8551;298;266;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
30-07-2020;126;133;06-08-2020;452;193;951;8777;237;276;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
06-08-2020;133;140;13-08-2020;382;194;839;9212;213;279;0;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
13-08-2020;140;144;17-08-2020;347;220;753;10427;224;280;1;Metropolitana;8125072;13;148;Santiago;0;13101;487.5;13.1;6.9;98.5;0.733;0;0.008139908;503147;1;0;0;0;323893;17039;15685;12998;17845;41617;66859;58544;40643;29044;21803;19528;16473;12820;9465;7449;5328;6948;833;21706.08;2.09;110732;57.11;0.38
26-06-2020;0;7;03-07-2020;1739;188;1496;7852;225;36;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
03-07-2020;7;14;10-07-2020;1315;159;1466;7567;203;42;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
10-07-2020;14;21;17-07-2020;964;166;1377;8050;148;50;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
17-07-2020;21;28;24-07-2020;714;176;1202;7665;90;55;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
24-07-2020;28;35;31-07-2020;570;169;1046;8269;69;57;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
31-07-2020;35;42;07-08-2020;445;200;939;9090;84;60;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
07-08-2020;42;49;14-08-2020;373;192;826;9178;38;62;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
14-08-2020;49;56;21-08-2020;307;196;711;9641;57;63;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
21-08-2020;56;63;28-08-2020;303;172;584;10008;57;66;0;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
28-08-2020;63;66;31-08-2020;320;205;524;12168;30;67;1;Metropolitana;8125072;13;149;Talagante;0;13601;238.4;10.5;10.1;94.2;0.633;0.202432749;0.052509859;81838;0;1;0;0;51047;4250;5494;5114;5556;6033;6072;5250;5012;4968;4994;5288;4599;3324;2472;1859;1290;1363;682;653.5;3.19;1193;68.45;41.54
28-08-2020;0;7;04-09-2020;185;41;87;2615;380;30;0;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
04-09-2020;7;14;11-09-2020;185;39;89;2995;367;37;0;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
11-09-2020;14;21;18-09-2020;168;39;93;2949;310;41;0;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
18-09-2020;21;28;25-09-2020;146;36;102;2314;230;47;0;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
25-09-2020;28;35;02-10-2020;151;46;94;3528;185;52;0;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
02-10-2020;35;42;09-10-2020;124;33;92;2760;206;55;0;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
09-10-2020;42;49;16-10-2020;142;44;81;2818;154;56;0;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
16-10-2020;49;52;19-10-2020;176;59;84;3669;126;58;1;Biobio;1663696;8;150;Talcahuano;0;8110;183.5;11;18.1;96.9;0.588;0.009416866;0.032046269;158345;0;0;0;1;104358;7461;9907;9470;11501;12619;12098;10235;9318;9428;9562;10771;10478;8680;6188;4481;3224;3891;647;1710.91;3;384;NA;32.52
28-03-2020;0;7;04-04-2020;41;NA;31;NA;NA;NA;0;La Araucania;1014343;9;151;Temuco;0;9101;219.7;10.8;17;96.5;0.6;0.068162102;0.019117504;302931;1;0;0;0;195716;14856;18772;17940;22558;27048;24314;20279;18866;19262;18317;17861;15369;12579;9743;7642;5580;6625;657;648.83;2.7;2709;NA;35.51
04-04-2020;7;14;11-04-2020;40;NA;50;136;NA;NA;0;La Araucania;1014343;9;151;Temuco;0;9101;219.7;10.8;17;96.5;0.6;0.068162102;0.019117504;302931;1;0;0;0;195716;14856;18772;17940;22558;27048;24314;20279;18866;19262;18317;17861;15369;12579;9743;7642;5580;6625;657;648.83;2.7;2709;NA;35.51
11-04-2020;14;21;18-04-2020;28;NA;50;196;125;NA;0;La Araucania;1014343;9;151;Temuco;0;9101;219.7;10.8;17;96.5;0.6;0.068162102;0.019117504;302931;1;0;0;0;195716;14856;18772;17940;22558;27048;24314;20279;18866;19262;18317;17861;15369;12579;9743;7642;5580;6625;657;648.83;2.7;2709;NA;35.51
18-04-2020;21;28;25-04-2020;40;NA;43;246;98;NA;0;La Araucania;1014343;9;151;Temuco;0;9101;219.7;10.8;17;96.5;0.6;0.068162102;0.019117504;302931;1;0;0;0;195716;14856;18772;17940;22558;27048;24314;20279;18866;19262;18317;17861;15369;12579;9743;7642;5580;6625;657;648.83;2.7;2709;NA;35.51
25-04-2020;28;33;30-04-2020;18;1;36;260;59;NA;1;La Araucania;1014343;9;151;Temuco;0;9101;219.7;10.8;17;96.5;0.6;0.068162102;0.019117504;302931;1;0;0;0;195716;14856;18772;17940;22558;27048;24314;20279;18866;19262;18317;17861;15369;12579;9743;7642;5580;6625;657;648.83;2.7;2709;NA;35.51
31-10-2020;0;7;07-11-2020;130;54;45;1591;468;46;0;La Araucania;1014343;9;152;Temuco_2;1;9101;219.7;10.8;17;96.5;0.6;0.068162102;0.019117504;302931;1;0;0;0;195716;14856;18772;17940;22558;27048;24314;20279;18866;19262;18317;17861;15369;12579;9743;7642;5580;6625;657;648.83;2.7;2709;NA;35.51
